JORGE NORMAN,SUBSECRETARIO,20/11/21,4/10/21,1148962
ANA MARIA,DIRECTORA DE RELACIONES,12/01/21,14/09/23,1424409
DANIELA,DIPUTADO,5/08/21,3/06/23,1072256
DANIEL NELSON,DIRECTOR DE SALUD,10/12/21,7/09/21,2804722
RODOLFO CARLOS,DIRECTOR NACIONAL,5/11/20,28/08/22,1202599
MARIA VERONICA,DIRECTORA,3/06/21,24/03/23,1430661
ROBERTO GUZMAN,DIPUTADO,24/12/20,25/09/22,3247483
ANGEL ROQUE,INSP.MAYOR,23/05/21,12/05/23,1838418
ALEJANDRA,DIRECTORA INERIRA,29/12/21,10/12/23,1538133
SILVANA,FISCAL LETRADO ADJUNTO,9/10/21,23/06/22,1348599
GERARDO GASTON,JUEZ LETRADO CAPITAL,3/03/21,31/12/21,3811669
RICARDO,SUB GERENTE DE AREAA,6/10/20,12/06/23,3672144
FRANCISCO,INSP. MAYOR,21/05/21,20/08/22,3399121
LETICIA TERESITA,EDIL,3/11/21,2/02/22,4073628
ANA,ACTUARIA,13/12/21,21/09/23,1084649
JOSE JAVIER,DIRECTOR,29/12/20,17/10/21,1557931
GUSTAVO,SENADOR,7/09/20,26/10/23,1895367
DANIEL ADRIAN,DIPUTADO,18/05/21,29/01/23,1840923
JAIME,DTOR. GRAL. DPTO.,3/12/20,9/01/23,3346260
RAFAEL,INSP. MAYOR,22/12/20,13/12/23,1689542
MARIA ADRIANA,INTENDENTE,22/11/21,10/05/23,2607988
ANGEL NORBERTO,VICE PRESIDENTE,3/02/21,28/06/22,1850375
LORELEY BEATRÍZ,JUEZ LDO.CAPITAL,10/05/21,31/07/23,1278159
MONICA BEATRIZ,DIRECTORA DE SECRETARIA,4/06/21,27/06/22,2852563
PATRICIA IRENE,DIRECTORA  DIVISION,23/06/21,24/07/23,1852346
GUSTAVO,EDIL,2/06/21,27/06/23,4031852
GRACIELA,FISCAL LETRADO DEPARTAMENTAL,11/05/21,29/05/22,3970384
RAMON EDUARDO,EDIL,3/03/21,20/07/23,2689096
JORGE EMILIO,VICEPRESIDENTE,21/08/21,24/10/21,847867
RICARDO,FISCAL LETRADO NACIONAL,25/04/21,20/05/22,1555250
ALBERTO JAVIER,DIPUTADO,1/10/20,25/10/21,3487518
FEDERICO GERMAN,EDIL,11/07/21,27/09/22,2526804
MARÍA DE LOS ANGELES,ACTUARIO,30/07/21,16/08/23,1880031
NESTOR ORFILIO,CONSEJERO,15/02/21,30/10/23,2634806
FERNANDO MARTIN,DIRECTOR,20/06/21,5/04/23,4299818
ALEJANDRA YACQUELIN,EDIL,26/04/21,24/12/22,3771145
JOSÉ LUIS,EDIL TITULAR,1/05/21,5/02/23,2956676
CARLOS DANIEL,INSP.MAYOR,6/04/21,9/07/23,1931310
MÓNICA ---,JUEZ LDO. CAPITAL,3/04/21,16/04/22,2672675
JESUS MARIA,JUEZ LETRADO CAPITAL,21/04/21,29/11/21,869785
BEATRIZ ELIZABETH,MIEMBRO,29/10/20,10/03/23,1051456
AMILCAR,EDIL TITULAR,24/08/21,19/03/23,2551026
SUSANA YUDITH,DIPUTADO,13/04/21,29/06/23,1434352
HECTOR ANIBAL,DIPUTADO,17/11/21,29/01/23,3099138
EDUARDO FABIAN,DIRECTOR NACIONAL,16/06/21,6/12/22,2023739
SERGIO ARNALDO,EDIL TITULAR,16/10/20,29/11/23,4217910
MABEL,INSPECTOR MAYOR (PA),21/12/21,5/02/23,1292539
GRACIELA INES,JUEZ LDO. CAPITAL,24/09/20,9/04/22,3501456
BEATRÍZ CARMEN,ACTUARIO,28/11/21,19/11/22,1782445
SANTIAGO CESAR,ASESOR DE DIRECTORIO,16/12/21,8/02/22,2549577
ESTEBAN ANDRES,DIPUTADO,5/10/21,16/07/22,1241385
PABLO NEKLINDOR,DIPUTADO,30/12/21,2/11/21,2653186
ROMAN DARIO,DIPUTADO,2/03/21,28/10/22,3814188
EMILIO ROQUE,DIR.GRAL.DPTO. SERVICIO,22/11/21,6/06/22,3178163
FERNANDO,DIRECTOR,10/07/21,9/09/22,1212306
JOSE EDGARDO,DIRECTOR ADMINISTRATIVO,3/12/20,22/11/23,3269524
DANIEL,DIRECTOR DE ADMINISTRACION,11/12/20,2/11/21,3413200
SERGIO ALBERTO,DIRECTOR DE DIVISION,28/04/21,18/04/23,1193526
ROBERTO LUIS,DIRECTOR GRAL ADM. Y RR HH,6/10/21,10/03/23,3388110
SCHUBERT JAVIER,EDIL,3/02/21,22/06/23,1739385
HECTOR JESUS,EDIL,10/06/21,18/08/23,3148140
CARLOS,EDIL,14/09/21,18/05/22,3153204
RPBERTO DANIEL,EDIL,15/06/21,7/05/22,3371791
DARDO,EDIL,6/10/20,8/06/22,3814456
CONO,EDIL DEPARTAMENTAL,26/01/21,7/09/23,3119961
MARCOS,EDIL DEPARTAMENTAL,13/09/20,5/09/21,4242030
MARIA SILVIA,FISCAL LETRADO DEPARTAMENTAL,2/06/21,3/12/22,1348348
DIEGO,FISCAL LETRADO NACIONAL,2/10/20,28/04/22,3686761
MARIA FERNANDA,GERENTE DIVISION,27/09/20,4/11/21,3669245
MARCELO CLAUDIO,GTE. DE AREA,25/10/20,23/12/21,2742495
HEBERT JULIO,GTE.INTERNO COORDINACION,10/04/21,11/11/23,1626253
EDISON MAURICIO,INSP. MAYOR,22/06/21,6/10/21,2633827
ANABELLA MYRIAM,JUEZ LDO. INTERIO,18/03/21,22/08/23,1871474
ESTRELLA RAQUEL,JUEZ LETRADO CAPITAL,1/12/21,2/10/23,1137489
GRACIELA MARIA,JUEZ LETRADO INTERIOR,8/11/20,14/10/23,1608187
ADOLFO LUIS,MIEMBRO,15/07/21,17/10/22,608338
WILFREDO,MINISTRO,28/12/20,6/10/21,1172770
JOHN,MINISTRO TRIB.APELA.,5/07/21,19/01/22,1446921
RICARDO CESAR,MINISTRO TRIBUNAL DE APELACIONES,20/08/21,13/09/21,1123316
GUMER,SECRETARIIO C.H.L.A-EP,31/10/21,4/07/23,1727741
SILVIA,SUB DIRECTORA GRAL,15/12/21,19/03/22,3146301
MARIO HUMBERTO,DIPUTADO,23/11/20,27/03/22,3760549
ALEJANDRO RAUL,GERENTE GENERAL,21/09/20,26/08/22,3256551
ATAHUALPA,EDIL TITULAR,16/05/21,8/11/22,3490883
JUAN JOSE,DIRECTOR,15/08/21,24/10/21,3245050
WLATER ELBIO,MINISTRO,5/09/20,26/12/21,611945
SERGIO ROMÁN,ACTUARIO,20/05/21,17/01/23,2993031
NELSON ADEMAR,EDIL,11/01/21,1/11/23,3149406
ALICIA MARILEN,ACTUARIO,23/04/21,23/10/23,3907366
RICARDO ALBERTO,DIRECTOR CABA SA,10/12/21,7/09/21,1017232
 JOSE PEDRO,DIRECTOR DE CONSTRUCCIONES,17/07/21,13/10/21,3078930
SERGIO,GERENTE,18/09/21,11/08/22,1991028
SONIA GLADYS,JUEZ LDO. SUPLENTE,3/12/21,18/06/22,1022228
ELIAS MOISES,MINISTRO TRIBUNAL DE APELACIONES,21/11/21,8/10/22,682363
JOAQUIN,EDIL,4/11/20,1/07/22,3715268
SONJA EDEN,EDIL,13/02/21,11/05/23,3413188
JULIO CESAR,EDIL,3/08/21,9/01/22,3837028
SUSANA RAQUEL,DIR. DPTO. COMPRAS,16/10/20,25/11/21,1653623
RODOLFO WASHINGTON,DIRECTOR DIV. PERSONAL,30/08/21,5/12/22,1403488
ALFREDO,DIRECTOR NACIONAL,20/11/21,4/10/21,1454016
AURORA,JUEZ LDO. INTERIOR,12/01/21,14/09/23,1388139
MARIA NOEL,ACTUARIO,5/08/21,3/06/23,1452233
DUILIO OMAR,EDIL,10/12/21,7/09/21,3274001
TELVIO,EDIL,5/11/20,28/08/22,3454292
JOSE ANTONIO,DIRECTOR,3/06/21,24/03/23,743371
GUSTAVO AMERICO,JUEZ SUPLENTE,24/12/20,25/09/22,1574196
ENRIQUE MANUEL,MINISTRO,23/05/21,12/05/23,1593333
LIBERTAD,EDIL DEPARTAMENTAL,29/12/21,10/12/23,2842864
ROBERT ATHENAS,EDIL TITULAR,9/10/21,23/06/22,3637878
DIEGO ENRIQUE,DECANO FACULTAD,3/03/21,31/12/21,2005813
CLAUDIO,EDIL DEPARTAMENTAL,6/10/20,12/06/23,3819952
LUIS MARIA,VOCAL C.H.L.A E.P,21/05/21,20/08/22,1074265
ANA LIA,DIPUTADO,3/11/21,2/02/22,1289353
ALFREDO LORENZO,GERENTE,13/12/21,21/09/23,1236994
MARIA MIRTHA SABINA,DIRECTOR DE DIVISION ARQUITECTURA,29/12/20,17/10/21,1479473
DUGLAS ENRIQUE,INSP.PPAL.,7/09/20,26/10/23,1586736
ARIEL ALFREDO,EDIL DEPARTAMENTAL,18/05/21,29/01/23,2645019
ERNESTO MARTIN,EDIL TITULAR,3/12/20,9/01/23,3345587
NELLY,FISCAL LETRADO ADJUNTO,22/12/20,13/12/23,1004410
DANIEL,EDIL,22/11/21,10/05/23,1846414
HÉCTOR ALBÉRICO,EDIL,3/02/21,28/06/22,2655917
RICARDO MARIO,DIPUTADO,10/05/21,31/07/23,3113118
EMILIO ENRIQUE,EDIL DEPARTAMENTAL,4/06/21,27/06/22,3983559
LUIS,DIRECTOR GENERAL,23/06/21,24/07/23,2622980
JORGE ANDRES,PRESIDENTE,2/06/21,27/06/23,1852528
JOSE PEDRO,DIRECTOR VOCAL,11/05/21,29/05/22,1118168
HECTOR FEDERICO,DIRECTOR DE PLANEAMIENTO,3/03/21,20/07/23,3486279
CARLOS ALBERTO,GERENTE GENERAL,21/08/21,24/10/21,1201587
IGNACIO,GER. AREA TRASMISION,25/04/21,20/05/22,1311338
DANIEL,VOCAL,1/10/20,25/10/21,1003191
RICARDO,INSP. MAYOR,11/07/21,27/09/22,1237020
FERNANDO,DIRECTOR DE OBRAS,30/07/21,16/08/23,3732582
MIGUEL ANGEL,EDIL,15/02/21,30/10/23,3194460
ANA MARÍA,ACTUARIO,20/06/21,5/04/23,1242143
ARIOSTO,DIRECTOR C/C,26/04/21,24/12/22,2583622
SILVIA,FISCAL LETRADO DEPARTAMENTAL,1/05/21,5/02/23,1714635
MARIO,EDIL,6/04/21,9/07/23,2501084
DANIELA,DIRECTOR GENERAL,3/04/21,16/04/22,2977261
JOSE PEDRO,EDIL,21/04/21,29/11/21,1654510
MARIA  DEL LOURDES,EDIL,29/10/20,10/03/23,3323394
LUIS ALBERTO,PRESIDENTE,24/08/21,19/03/23,1585502
IVAN ADAN,DIPUTADO,13/04/21,29/06/23,2871019
JULIO ALFREDO,MINISTRO DE APELACIONES,17/11/21,29/01/23,2589210
HUGO MARIO,AUDITOR INTERNO DE LA NACION,16/06/21,6/12/22,1538977
CARLOS EDUARDO,DIRECTOR GENERAL,16/10/20,29/11/23,1920192
JUIO ALBERTO,GERENTE GENERAL,21/12/21,5/02/23,2526915
ROSSANA CORINA,JUEZ LDO.INTERIOR,24/09/20,9/04/22,1919888
LUIS ALBERTO,INSP. PPAL,28/11/21,19/11/22,1596132
JORGE ALVARO,DIPUTADO,16/12/21,8/02/22,1430205
JUAN JOSE,DIRECRORA DIVISION,5/10/21,16/07/22,1910344
JUAN MANUEL,DIRECTOR DE NAVEGACION,30/12/21,2/11/21,1707436
RAUL CARLOS,VOCAL,2/03/21,28/10/22,495754
RICARDO,SECRETARIO GENERAL,22/11/21,6/06/22,1005605
JAVIER LUIS,INSP.MAYOR (PT)(C.C),10/07/21,9/09/22,1893683
SANDRA IGNACIA,MINISTRO TRIBUNAL DE APELACIONES,3/12/20,22/11/23,3573639
DARDO HAMLET,MINISTRO,11/12/20,2/11/21,1009805
ISABEL ANABELA,DIRECTOR GRAL. DPTO. DE ADMINISTRACION,28/04/21,18/04/23,3843525
RUBEN,EDIL,6/10/21,10/03/23,1078745
LAURA,EDIL,3/02/21,22/06/23,1709144
HORACIO ALABERTO,EDIL,10/06/21,18/08/23,3214345
EMILIO ALBO,EDIL,14/09/21,18/05/22,3903189
LENADRO,GERENTE DE AREA,15/06/21,7/05/22,3560962
RENEE LOURDES,FISCAL LETRADO DPTAL,6/10/20,8/06/22,1439771
ALVARO,EDIL TITULAR,26/01/21,7/09/23,4145826
SUSANA MARTHA,GERENTE COM. COMBY LUBR,13/09/20,5/09/21,1729415
LUIS WILFREDO,DIPUTADO,2/06/21,3/12/22,1392730
MAGDA,FISCAL LETRADO ADJUNTO,2/10/20,28/04/22,1563910
STELLA YEANNETH,PROSECRETARIO,27/09/20,4/11/21,3139026
BRENDA,FISCAL LETRADO DPTAL,25/10/20,23/12/21,1849851
WILLE ARIEL,GENERAL,10/04/21,11/11/23,1287812
MARCELA,GERENTE DIVISIÓN TEC.PROF.,22/06/21,6/10/21,3831067
PEDRO SIMON,PRESIDENTE,18/03/21,22/08/23,1037566
MIRTA,JUEZ LETRADO INTERIOR,1/12/21,2/10/23,1544864
ALBERTO GERMAN,DIRECTOR NACIONAL,8/11/20,14/10/23,1115459
RICARDO ALMET,EDIL TITULAR,15/07/21,17/10/22,2829938
ANA MARIA,DIRECCION GENERAL,28/12/20,6/10/21,2551490
CLAUDIO  REYNALDO,DIRECTOR DIVISION,5/07/21,19/01/22,3090106
OSCAR FERNANDO,EDIL,20/08/21,13/09/21,3784108
VIRGINIA,GERENTE DE DIVISION,31/10/21,4/07/23,1197513
PABLO GERMAN,DIRECTOR DE VEHICULOS Y TALLE,15/12/21,19/03/22,1007219
MIGUEL ANGEL,GERENTE,23/11/20,27/03/22,1374277
MA. DEL LOUREDES,INSP. PPAL,21/09/20,26/08/22,1571292
FRANCISCO JAVIER,EDIL DEPARTAMENTAL,16/05/21,8/11/22,4246586
DANIEL ALEXIS,DIPUTADO,15/08/21,24/10/21,1593572
DANIEL,GERENTE DE DIVISIO,5/09/20,26/12/21,1206777
LUIS EDUARDO,CAPITAN  DE NAVIO (CP),20/05/21,17/01/23,3576669
DANIEL,GERENTE DE AREA,11/01/21,1/11/23,995258
WALKYRIA BEATRIZ,JUEZ LETRADO CAPITAL,23/04/21,23/10/23,1178345
ALVARO JAVIER,EDIL,10/12/21,7/09/21,2512001
HECTOR SAUL,GERENTE DIVISION SISTEMAS DE INFORMACION,17/07/21,13/10/21,1364272
RAQUEL,SUB DIRECTOR,18/09/21,11/08/22,1442855
ANDRES ELIAS,DIR.DPT. ADMINISTRACION,3/12/21,18/06/22,3543294
ANGELICA BETRIZ,DIRECTORA INMUJERES,21/11/21,8/10/22,1452772
SILVIA,DIRECTORA EJECUTIVA,4/11/20,1/07/22,1200544
ANSELMO JUAN,EDIL,13/02/21,11/05/23,877968
OTILIA,EDIL,3/08/21,9/01/22,1210324
HENRY J.,EDIL,16/10/20,25/11/21,2826048
DANIELA,FISCAL LETRADO ADJUNTO,30/08/21,5/12/22,2668045
ANGEL SERGIO,INSP. MAYOR,20/11/21,4/10/21,1849677
ULISES,INSP.MAYOR,12/01/21,14/09/23,1478901
CONRADO RICARDO,SUB DIRECTOR DE OPP,5/08/21,3/06/23,1230677
GREGORY JASON,PRO RECTOR DE INVESTIGACION,10/12/21,7/09/21,4560598
ANDRES,EDIL,5/11/20,28/08/22,3001381
TERESITA GLADYS,GERENTE DE AREA,3/06/21,24/03/23,1482212
ROSSANA ---,JUEZ LDO. INTERIOR,24/12/20,25/09/22,2704460
JENNY,DIRECTOR EJECUTIVA,23/05/21,12/05/23,1568941
JULIO ENRIQUE,INSP. MAYOR,29/12/21,10/12/23,1224761
MARIELA,GERENTE EJECUTIVO UNIDAD DE PREVENCION,9/10/21,23/06/22,3568757
JAVIER,SUB GERENTE GENERAL,3/03/21,31/12/21,1501392
GONZALO JAVIER,DIRECTOR NACIONAL,6/10/20,12/06/23,2576789
MACARENA,ASESORA,21/05/21,20/08/22,2614840
ALEJANDRO,JUEZ LDO.CAPITAL,3/11/21,2/02/22,1750409
MILTON,EDIL,13/12/21,21/09/23,3015803
GUALBERTO,GERENTE DE DIVISION,29/12/20,17/10/21,1356908
HECTOR,DIRECTOR DPTAL.SALUD,7/09/20,26/10/23,1290884
NIBIA ANDREA,EDIL,18/05/21,29/01/23,3303129
ANA ELIZABETH,JUEZ LDO. INTERIOR,3/12/20,9/01/23,3292271
JULIO,DIRECTOR II (MEDICO),22/12/20,13/12/23,1656897
BLANCA ELENA,EDIL,22/11/21,10/05/23,2846241
JORGE ARTURO,EDIL TITULAR,3/02/21,28/06/22,2558774
ALEJANDRO DANIEL,EDIL TITULAR,10/05/21,31/07/23,2800981
LUIS MARIA,GERENTE PROYECTO ALIMENTAR,4/06/21,27/06/22,1200732
GERARDO PEDRO,DIRECTOR,23/06/21,24/07/23,1911965
JUAN ANDRES,EDIL,2/06/21,27/06/23,3881025
CARLOS NICOLAS,EDIL DEPARTAMENTAL,11/05/21,29/05/22,2792403
GRACIELA,JUEZ LETRADO CAPITAL,3/03/21,20/07/23,1079294
ANA MABEL,SUB GERENTE DE AREA,21/08/21,24/10/21,1506520
LARRY,DIRECTOR  EN MEDICINA,25/04/21,20/05/22,2621798
FRANCISCO,DIRECTOR GENERAL,1/10/20,25/10/21,3586865
CARLOS,FISCAL LETRADO DEPARTAMENTAL,11/07/21,27/09/22,3671715
ALFREDO,GERENTE DE SEGURIDAD DE LA INFORMACION,30/07/21,16/08/23,1350219
MARGARITA ROSA,MINISTRA,15/02/21,30/10/23,1289667
ALBERTO DOMINGO,MINISTRO  TRIB. APELA,20/06/21,5/04/23,1655652
CAROLINA,SECRETARIO DE DIRECTORIO,26/04/21,24/12/22,3721023
ARIEL ELBIO,TITULAR,1/05/21,5/02/23,3705035
JORGE ROBERTO,EDIL DEPARTAMENTAL,6/04/21,9/07/23,3375214
ESTELA INES,FISCAL LETRADO ADJUNTO,3/04/21,16/04/22,1377424
GUSTAVO MARIA,EDIL TITULAR,21/04/21,29/11/21,3539889
RODOLFO,EDIL DEPARTAMENTAL,29/10/20,10/03/23,3919999
MARÍA TERESA,DIRECTOR,24/08/21,19/03/23,1295556
WASHINGTON RAUL,DIRECTOR BCU,13/04/21,29/06/23,2023138
ROBERTO,EDIL DEPARTAMENTAL,17/11/21,29/01/23,4004220
SIDNEY,INSP. MAYOR (R),16/06/21,6/12/22,1235011
ADRIANA,GTE. PLANIF. REG. INVE,16/10/20,29/11/23,1967800
MARTHA YANET,EDIL TITULAR,21/12/21,5/02/23,3407651
ALVARO LUIS,DIRECTOR GENERAL DE SERVICIOS DE APOYO,24/09/20,9/04/22,1644069
SANTIAGO LUIS,EDIL,28/11/21,19/11/22,3062241
ANDRES,DIRECTOR GRAL,16/12/21,8/02/22,817758
BLANCA ISABEL,JUEZ LDO. INTERIOR,5/10/21,16/07/22,2025165
JULIO,DIRECTOR GRAL. PLANEAMIENTO,30/12/21,2/11/21,1308673
JOSE DOMINGO,DTOR. GRAL . PRO. DESA.,2/03/21,28/10/22,3162952
ANAI,DIRECTOR C/C,22/11/21,6/06/22,1121358
WALTER,EDIL,10/07/21,9/09/22,1175527
FELIX RAMON,INSP. MAYOR,3/12/20,22/11/23,1932027
FERNANDO GONZALO,SECRETRARIO,11/12/20,2/11/21,1104605
GERMAN JORGE,VICE - PRESIDENTE,28/04/21,18/04/23,1136832
LUCILA ALEJANDRA,GERENTE AREA II ADMINISTRACION Y SISTEMA,6/10/21,10/03/23,1247049
GILBERTO,DIRECTOR DE SALUD,3/02/21,22/06/23,2718617
DANILO,GERENTE GENERAL,10/06/21,18/08/23,2966028
EMA BEATRIZ,SECRETARIA GENERAL,14/09/21,18/05/22,2605951
JUAN,SECRETARIO GENERAL,15/06/21,7/05/22,1250909
NESTOR GUSTAVO,EDIL,6/10/20,8/06/22,4331194
ALVARO,DTOR.L DPTO.,26/01/21,7/09/23,3002294
MARIA JOSE,EDIL,13/09/20,5/09/21,4502289
PABLO ALEJANDRO,FISCAL LDO. DEPARTAMENTAL,2/06/21,3/12/22,1723725
MARIA STELLA,GERENTE DE ADM. FINANZAS,2/10/20,28/04/22,3384456
ANA GABRIELA,JUEZ LDO. CAPITAL,27/09/20,4/11/21,3701128
JAVIER ALONSO,DIRECTOR DELEG.ALTERNO,25/10/20,23/12/21,2716817
JUAN CARLOS,EDIL,10/04/21,11/11/23,1813271
ALBERTO SAUL,EDIL,22/06/21,6/10/21,3353729
CRISTINA ROSARIO,GERENTE AREA II SUP. SEGUROS AFAP,18/03/21,22/08/23,1856600
HOMERO ANIBAL,JUEZ LETRADO INTERIOR,1/12/21,2/10/23,1608297
LUIS EDUARDO,SECRETARIO GENERAL,8/11/20,14/10/23,1649344
DORA LYLIAN,ACTUARIO,15/07/21,17/10/22,1801388
RICARDO MARIA,SUB DIRECTOR,28/12/20,6/10/21,1378773
JUAN ANDRES,INSPECTOR GRAL DE TRABAJO,5/07/21,19/01/22,1978702
GABRIELA,DIRECTOR DEDIVISION,20/08/21,13/09/21,1682237
HUMBERTO,GERENTE DE DIVISION,31/10/21,4/07/23,1127677
RICARDO ADOLFO,PRO.RECTOR,15/12/21,19/03/22,970816
AMERICO,DIRECTOR NACIONAL,23/11/20,27/03/22,969419
ADRIANA FATIMA,FISCAL LETRADO DEPARTAMENTAL,21/09/20,26/08/22,2722778
LILIÁN CRISTINA,ACTUARIO,16/05/21,8/11/22,2922893
NELSON VLADIMIR,DIPUTADO,15/08/21,24/10/21,2793338
EDGARDO,DIPUTADO,5/09/20,26/12/21,3285256
ELINA SYLVIA,DIRECCION GENERAL,20/05/21,17/01/23,1211984
GONZALO,DIRECTOR,11/01/21,1/11/23,548199
GUSTAVO,DIRECTOR,23/04/21,23/10/23,1385924
DARDO EDUARDO,DIRECTOR,10/12/21,7/09/21,3493847
ADRIANA,DIRECTOR,17/07/21,13/10/21,3661483
JOSE GUSTAVO,DIRECTOR  GRAL. RR.PP.,18/09/21,11/08/22,2717833
ARACELY,DIRECTOR DPTAL.,3/12/21,18/06/22,2636768
CARLOS RAMON,DIRECTOR DPTO. DE TRANSITO,21/11/21,8/10/22,2896908
JUAN MANUEL,DIRECTOR GENERAL,4/11/20,1/07/22,1091598
JAVIER RUBI,DIRECTOR GENERAL,13/02/21,11/05/23,1898201
NORA BEATRIZ,DIRECTOR GENERAL,3/08/21,9/01/22,3126320
MATIAS,DIRECTOR INJU,16/10/20,25/11/21,3130518
ELBER FABIAN,EDIL,30/08/21,5/12/22,2714052
DARDO JAVIER,EDIL,20/11/21,4/10/21,2735995
DANIEL ENRIQUE,EDIL,12/01/21,14/09/23,2786937
ROBERTO,EDIL,5/08/21,3/06/23,3012573
ANIBAL,EDIL,10/12/21,7/09/21,3144313
JULIO CESAR,EDIL,5/11/20,28/08/22,3228346
MIGUEL RAMON,EDIL,3/06/21,24/03/23,3230449
TERESITA,EDIL,24/12/20,25/09/22,3650652
ISABEL,EDIL,23/05/21,12/05/23,3829391
EDUARDO MARIANO,EDIL,29/12/21,10/12/23,4049234
RAMON HEBER,EDIL DEPARTAMENTAL,9/10/21,23/06/22,2929204
FRANCI JOSE,EDIL DEPARTAMENTAL,3/03/21,31/12/21,3916171
PEDRO,EDIL TITULAR,6/10/20,12/06/23,2978688
NELLY MARIA,EDIL TITULAR,21/05/21,20/08/22,3503503
EDUARDO,EDIL TITULAR,3/11/21,2/02/22,4087418
GILBERTO,FISCAL LETRADO DEPARTAMENTAL,13/12/21,21/09/23,2019961
CARLOS,FISCAL LETRADO DEPARTAMENTAL,29/12/20,17/10/21,3263569
ENRIQUE,FISCAL LETRADO NACIONAL,7/09/20,26/10/23,1857862
MILTON DANTE,GERENTE DE AUDITORIA,18/05/21,29/01/23,933088
MATIAS,GERENTE DE DIVISION,3/12/20,9/01/23,1541844
JORGE LUIS,GERENTE DE PLANIFICACION Y DESARROLLO,22/12/20,13/12/23,1408545
NELSON,HACIENDA,22/11/21,10/05/23,2972059
MILTON,INSP. MAYOR,3/02/21,28/06/22,1887768
JULIO CESAR,INSP. MAYOR,10/05/21,31/07/23,1931087
RUBEN HUMBERTO,INSP.PPAL.,4/06/21,27/06/22,1243254
JULIO CESAR,INSP.PRINCIPAL,23/06/21,24/07/23,1682891
VILIBALDO JOSE,INTEDENTE,2/06/21,27/06/23,1465649
JOSÉ PEDRO,JUEZ DE LDO. INTERIOR,11/05/21,29/05/22,1762824
JULIA ISABEL,JUEZ LDO. CAPITAL,3/03/21,20/07/23,2000068
GABRIELA,JUEZ LDO. DPTAL INT.SUPLENTE,21/08/21,24/10/21,4114408
GLORIA CARMEN,JUEZ LDO. INTERIOR,25/04/21,20/05/22,1144460
SYLVIA,JUEZ LDO. INTERIOR,1/10/20,25/10/21,1647108
LAURA ETHEL,JUEZ LDO. INTERIOR,11/07/21,27/09/22,1997201
MARÍA GABRIELA,JUEZ LDO. INTERIOR,30/07/21,16/08/23,2865137
TERESITA,JUEZ LETRADO CAPITAL,15/02/21,30/10/23,1025412
WASHINGTON,PRESIDENTE,20/06/21,5/04/23,3575420
JORGE RAUL,PROSECRETARIO GENERAL,26/04/21,24/12/22,1587265
LORELEY,"PROSECRETARIO GRAL,",1/05/21,5/02/23,1698409
LILIAN OLGA,REP. DE LOS USUARIOS,6/04/21,9/07/23,1249632
HUGO,SECRETARIO REDACTOR,3/04/21,16/04/22,3548446
MANUEL ANGEL,SUB DIRECTOR GENRAL,21/04/21,29/11/21,2848028
JUAN CARLOS,VOCAL,29/10/20,10/03/23,1072794
ADRIANA,VOCAL,24/08/21,19/03/23,3661483
WILFREDO,INSP. MAYOR,13/04/21,29/06/23,1974420
ALVARO,GTE.CO REGION L.S,17/11/21,29/01/23,3621639
LORENZO DARWIN,GERENTE DE DIVISION,16/06/21,6/12/22,1543704
MARIA EUGENIA,DIRECTORA  DIVISION,16/10/20,29/11/23,2780617
MILTON,SECRETARIO GENERAL,21/12/21,5/02/23,1174605
NESTOR,FISCAL LETRADO DEPARTAMENTAL,24/09/20,9/04/22,1337346
ANGELITA,FISCAL LETRADO DPTAL.,28/11/21,19/11/22,1570280
APOLO GABRIEL,PRESIDENTE,16/12/21,8/02/22,1485687
ALVARO CAVOUR,SUB DIRECTOR NACIONAL,5/10/21,16/07/22,1680000
GUSTAVO ALFREDO,DIPUTADO,30/12/21,2/11/21,3323290
LUIS,DIRECTOR NACIONAL DE TRABAJO,2/03/21,28/10/22,936995
JUAN LUIS,GERENTE DE PORTLAND,22/11/21,6/06/22,1392023
WALTER MEDARDO,GERENTE DE REPARTICION,10/07/21,9/09/22,1086545
ELENA,GERENTE DE REPARTICION,3/12/20,22/11/23,1519704
JUAN LUIS,PRESIDENTE DIRECTORIO,11/12/20,2/11/21,1392023
MARCELO DANIEL,SECRETARIO DE BANCADA,28/04/21,18/04/23,3334835
CARLOS,VICEPRESIDENTE ALTERNO,6/10/21,10/03/23,820593
LUIS ANGEL,MINISTRO DE DEFENSA,3/02/21,22/06/23,2967115
JORGE,TENIENTE GENERAL,10/06/21,18/08/23,1573174
EDMUNDO,EDIL,14/09/21,18/05/22,2743593
GERARDO MANUEL,CAPITAN DE NAVIO (CIME),15/06/21,7/05/22,1547275
SILVIA VERONICA,GERENTE PLANIFICACION Y CONTROL,6/10/20,8/06/22,2891538
PIER ANTONIO,DIRECTOR NACIONAL MINERIA Y GEO.,26/01/21,7/09/23,1013517
ANDREINA MARIA,EDIL TITULAR,13/09/20,5/09/21,4137614
ALICIA,GERENTE FACT. Y COBRANZA,2/06/21,3/12/22,1959115
VICTOR HOMERO,MINISTRO,2/10/20,28/04/22,944777
MARIA ROSINA,MINISTROTRIB. APELA,27/09/20,4/11/21,1564278
ANDREINA MARIA,TITULAR,25/10/20,23/12/21,4137614
ACIDO ARCANGEL,EDIL,10/04/21,11/11/23,3549064
CRISTINA ELVIRA,DIRECTORA GENERAL,22/06/21,6/10/21,1146814
MARIA DEL CARMEN,JUEZ LETRADO INTERIOR,18/03/21,22/08/23,1579424
